id	name	layer	head_shard	weight_id	orig_weight_size	new_weight_size	q_mode	q_wbits	q_gs	ws_pattern	ws_density	ws_storage	act_density	attn_pattern	attn_density
L12_V_write_S1	V_write	12	1	None	0	0									
L12_K_write_S2	K_write	12	2	None	0	0									
L12_V_write_S2	V_write	12	2	None	0	0									
L12_K_write_S3	K_write	12	3	None	0	0									
L12_V_write_S3	V_write	12	3	None	0	0									
L12_K_write_S4	K_write	12	4	None	0	0									
L12_V_write_S4	V_write	12	4	None	0	0									
L12_K_write_S5	K_write	12	5	None	0	0									
L12_V_write_S5	V_write	12	5	None	0	0									
L12_K_write_S6	K_write	12	6	None	0	0									
L12_V_write_S6	V_write	12	6	None	0	0									
L12_K_write_S7	K_write	12	7	None	0	0									
L12_V_write_S7	V_write	12	7	None	0	0									
L12_Q_S0	Q	12	0	L12_WQ_S0	2097152	2097152									
L12_QK_S0	QK	12	0	None	0	0									
L12_Softmax_S0	Softmax	12	0	None	0	0									
L12_SV_S0	SV	12	0	None	0	0									
L12_O_S0	O	12	0	L12_WO_S0	2097152	2097152									
L12_Q_S1	Q	12	1	L12_WQ_S1	2097152	2097152									
L12_QK_S1	QK	12	1	None	0	0									
L12_Softmax_S1	Softmax	12	1	None	0	0									
L12_SV_S1	SV	12	1	None	0	0									
L12_O_S1	O	12	1	L12_WO_S1	2097152	2097152									
L12_Q_S2	Q	12	2	L12_WQ_S2	2097152	2097152									
L12_QK_S2	QK	12	2	None	0	0									
L12_Softmax_S2	Softmax	12	2	None	0	0									
L12_SV_S2	SV	12	2	None	0	0									
L12_O_S2	O	12	2	L12_WO_S2	2097152	2097152									
L12_Q_S3	Q	12	3	L12_WQ_S3	2097152	2097152									
L12_QK_S3	QK	12	3	None	0	0									
L12_Softmax_S3	Softmax	12	3	None	0	0									
L12_SV_S3	SV	12	3	None	0	0									
L12_O_S3	O	12	3	L12_WO_S3	2097152	2097152									
L12_Q_S4	Q	12	4	L12_WQ_S4	2097152	2097152									
L12_QK_S4	QK	12	4	None	0	0									
L12_Softmax_S4	Softmax	12	4	None	0	0									
L12_SV_S4	SV	12	4	None	0	0									
L12_O_S4	O	12	4	L12_WO_S4	2097152	2097152									
L12_Q_S5	Q	12	5	L12_WQ_S5	2097152	2097152									
L12_QK_S5	QK	12	5	None	0	0									
L12_Softmax_S5	Softmax	12	5	None	0	0									
L12_SV_S5	SV	12	5	None	0	0									
L12_O_S5	O	12	5	L12_WO_S5	2097152	2097152									
L12_Q_S6	Q	12	6	L12_WQ_S6	2097152	2097152									
L12_QK_S6	QK	12	6	None	0	0									
L12_Softmax_S6	Softmax	12	6	None	0	0									
L12_SV_S6	SV	12	6	None	0	0									
L12_O_S6	O	12	6	L12_WO_S6	2097152	2097152									
L12_Q_S7	Q	12	7	L12_WQ_S7	2097152	2097152									
L12_QK_S7	QK	12	7	None	0	0									
L12_Softmax_S7	Softmax	12	7	None	0	0									
L12_SV_S7	SV	12	7	None	0	0									
L12_O_S7	O	12	7	L12_WO_S7	2097152	2097152									
L12_O_allreduce	AllReduce	12	None	None	0	0									
L12_Add1	Add	12	None	None	0	0									
L12_LN2	LN	12	None	None	0	0									
L12_FFN_W1_S0	FFN_W1	12	None	L12_W1_S0	5636096	5636096									
L12_FFN_W3_S0	FFN_W3	12	None	L12_W3_S0	5636096	5636096									
L12_Act_S0	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S0	FFN_W2	12	None	L12_W2_S0	5636096	5636096									
L12_FFN_W1_S1	FFN_W1	12	None	L12_W1_S1	5636096	5636096									
L12_FFN_W3_S1	FFN_W3	12	None	L12_W3_S1	5636096	5636096									
L12_Act_S1	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S1	FFN_W2	12	None	L12_W2_S1	5636096	5636096									
L12_FFN_W1_S2	FFN_W1	12	None	L12_W1_S2	5636096	5636096									
L12_FFN_W3_S2	FFN_W3	12	None	L12_W3_S2	5636096	5636096									
L12_Act_S2	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S2	FFN_W2	12	None	L12_W2_S2	5636096	5636096									
L12_FFN_W1_S3	FFN_W1	12	None	L12_W1_S3	5636096	5636096									
L12_FFN_W3_S3	FFN_W3	12	None	L12_W3_S3	5636096	5636096									
L12_Act_S3	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S3	FFN_W2	12	None	L12_W2_S3	5636096	5636096									
L12_FFN_W1_S4	FFN_W1	12	None	L12_W1_S4	5636096	5636096									
L12_FFN_W3_S4	FFN_W3	12	None	L12_W3_S4	5636096	5636096									
L12_Act_S4	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S4	FFN_W2	12	None	L12_W2_S4	5636096	5636096									
L12_FFN_W1_S5	FFN_W1	12	None	L12_W1_S5	5636096	5636096									
L12_FFN_W3_S5	FFN_W3	12	None	L12_W3_S5	5636096	5636096									
L12_Act_S5	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S5	FFN_W2	12	None	L12_W2_S5	5636096	5636096									
L12_FFN_W1_S6	FFN_W1	12	None	L12_W1_S6	5636096	5636096									
L12_FFN_W3_S6	FFN_W3	12	None	L12_W3_S6	5636096	5636096									
L12_Act_S6	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S6	FFN_W2	12	None	L12_W2_S6	5636096	5636096									
L12_FFN_W1_S7	FFN_W1	12	None	L12_W1_S7	5636096	5636096									
L12_FFN_W3_S7	FFN_W3	12	None	L12_W3_S7	5636096	5636096									
L12_Act_S7	SwiGLU	12	None	None	0	0									
L12_FFN_W2_S7	FFN_W2	12	None	L12_W2_S7	5636096	5636096									
L12_FFN_allreduce	AllReduce	12	None	None	0	0									
L12_Add2	Add	12	None	None	0	0									
L13_LN1	LN	13	None	None	0	0									
L13_X	Identity	13	None	None	0	0									
L13_K_S0	K	13	0	L13_WK_S0	2097152	2097152									
L13_V_S0	V	13	0	L13_WV_S0	2097152	2097152									
L13_K_S1	K	13	1	L13_WK_S1	2097152	2097152									
L13_V_S1	V	13	1	L13_WV_S1	2097152	2097152									
L13_K_S2	K	13	2	L13_WK_S2	2097152	2097152									
L13_V_S2	V	13	2	L13_WV_S2	2097152	2097152									
L13_K_S3	K	13	3	L13_WK_S3	2097152	2097152									
L13_V_S3	V	13	3	L13_WV_S3	2097152	2097152									
L13_K_S4	K	13	4	L13_WK_S4	2097152	2097152									
L13_V_S4	V	13	4	L13_WV_S4	2097152	2097152									
L13_K_S5	K	13	5	L13_WK_S5	2097152	2097152									
L13_V_S5	V	13	5	L13_WV_S5	2097152	2097152									
L13_K_S6	K	13	6	L13_WK_S6	2097152	2097152									
L13_V_S6	V	13	6	L13_WV_S6	2097152	2097152									
L13_K_S7	K	13	7	L13_WK_S7	2097152	2097152									
L13_V_S7	V	13	7	L13_WV_S7	2097152	2097152									
L13_K_write_S0	K_write	13	0	None	0	0									
L13_V_write_S0	V_write	13	0	None	0	0									
L13_K_write_S1	K_write	13	1	None	0	0									
L13_V_write_S1	V_write	13	1	None	0	0									
L13_K_write_S2	K_write	13	2	None	0	0									
L13_V_write_S2	V_write	13	2	None	0	0									
L13_K_write_S3	K_write	13	3	None	0	0									
L13_V_write_S3	V_write	13	3	None	0	0									
L13_K_write_S4	K_write	13	4	None	0	0									
L13_V_write_S4	V_write	13	4	None	0	0									
L13_K_write_S5	K_write	13	5	None	0	0									
L13_V_write_S5	V_write	13	5	None	0	0									
L13_K_write_S6	K_write	13	6	None	0	0									
L13_V_write_S6	V_write	13	6	None	0	0									
L13_K_write_S7	K_write	13	7	None	0	0									
L13_V_write_S7	V_write	13	7	None	0	0									
L13_Q_S0	Q	13	0	L13_WQ_S0	2097152	2097152									
L13_QK_S0	QK	13	0	None	0	0									
L13_Softmax_S0	Softmax	13	0	None	0	0									
L13_SV_S0	SV	13	0	None	0	0									
L13_O_S0	O	13	0	L13_WO_S0	2097152	2097152									
L13_Q_S1	Q	13	1	L13_WQ_S1	2097152	2097152									
L13_QK_S1	QK	13	1	None	0	0									
L13_Softmax_S1	Softmax	13	1	None	0	0									
L13_SV_S1	SV	13	1	None	0	0									
L13_O_S1	O	13	1	L13_WO_S1	2097152	2097152									
L13_Q_S2	Q	13	2	L13_WQ_S2	2097152	2097152									
L13_QK_S2	QK	13	2	None	0	0									
L13_Softmax_S2	Softmax	13	2	None	0	0									
L13_SV_S2	SV	13	2	None	0	0									
L13_O_S2	O	13	2	L13_WO_S2	2097152	2097152									
L13_Q_S3	Q	13	3	L13_WQ_S3	2097152	2097152									
L13_QK_S3	QK	13	3	None	0	0									
L13_Softmax_S3	Softmax	13	3	None	0	0									
L13_SV_S3	SV	13	3	None	0	0									
L13_O_S3	O	13	3	L13_WO_S3	2097152	2097152									
L13_Q_S4	Q	13	4	L13_WQ_S4	2097152	2097152									
L13_QK_S4	QK	13	4	None	0	0									
L13_Softmax_S4	Softmax	13	4	None	0	0									
L13_SV_S4	SV	13	4	None	0	0									
L13_O_S4	O	13	4	L13_WO_S4	2097152	2097152									
L13_Q_S5	Q	13	5	L13_WQ_S5	2097152	2097152									
L13_QK_S5	QK	13	5	None	0	0									
L13_Softmax_S5	Softmax	13	5	None	0	0									
L13_SV_S5	SV	13	5	None	0	0									
L13_O_S5	O	13	5	L13_WO_S5	2097152	2097152									
L13_Q_S6	Q	13	6	L13_WQ_S6	2097152	2097152									
L13_QK_S6	QK	13	6	None	0	0									
L13_Softmax_S6	Softmax	13	6	None	0	0									
L13_SV_S6	SV	13	6	None	0	0									
L13_O_S6	O	13	6	L13_WO_S6	2097152	2097152									
L13_Q_S7	Q	13	7	L13_WQ_S7	2097152	2097152									
L13_QK_S7	QK	13	7	None	0	0									
L13_Softmax_S7	Softmax	13	7	None	0	0									
L13_SV_S7	SV	13	7	None	0	0									
L13_O_S7	O	13	7	L13_WO_S7	2097152	2097152									
L13_O_allreduce	AllReduce	13	None	None	0	0									
L13_Add1	Add	13	None	None	0	0									
L13_LN2	LN	13	None	None	0	0									
L13_FFN_W1_S0	FFN_W1	13	None	L13_W1_S0	5636096	5636096									
L13_FFN_W3_S0	FFN_W3	13	None	L13_W3_S0	5636096	5636096									
L13_Act_S0	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S0	FFN_W2	13	None	L13_W2_S0	5636096	5636096									
L13_FFN_W1_S1	FFN_W1	13	None	L13_W1_S1	5636096	5636096									
L13_FFN_W3_S1	FFN_W3	13	None	L13_W3_S1	5636096	5636096									
L13_Act_S1	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S1	FFN_W2	13	None	L13_W2_S1	5636096	5636096									
L13_FFN_W1_S2	FFN_W1	13	None	L13_W1_S2	5636096	5636096									
L13_FFN_W3_S2	FFN_W3	13	None	L13_W3_S2	5636096	5636096									
L13_Act_S2	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S2	FFN_W2	13	None	L13_W2_S2	5636096	5636096									
L13_FFN_W1_S3	FFN_W1	13	None	L13_W1_S3	5636096	5636096									
L13_FFN_W3_S3	FFN_W3	13	None	L13_W3_S3	5636096	5636096									
L13_Act_S3	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S3	FFN_W2	13	None	L13_W2_S3	5636096	5636096									
L13_FFN_W1_S4	FFN_W1	13	None	L13_W1_S4	5636096	5636096									
L13_FFN_W3_S4	FFN_W3	13	None	L13_W3_S4	5636096	5636096									
L13_Act_S4	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S4	FFN_W2	13	None	L13_W2_S4	5636096	5636096									
L13_FFN_W1_S5	FFN_W1	13	None	L13_W1_S5	5636096	5636096									
L13_FFN_W3_S5	FFN_W3	13	None	L13_W3_S5	5636096	5636096									
L13_Act_S5	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S5	FFN_W2	13	None	L13_W2_S5	5636096	5636096									
L13_FFN_W1_S6	FFN_W1	13	None	L13_W1_S6	5636096	5636096									
L13_FFN_W3_S6	FFN_W3	13	None	L13_W3_S6	5636096	5636096									
L13_Act_S6	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S6	FFN_W2	13	None	L13_W2_S6	5636096	5636096									
L13_FFN_W1_S7	FFN_W1	13	None	L13_W1_S7	5636096	5636096									
L13_FFN_W3_S7	FFN_W3	13	None	L13_W3_S7	5636096	5636096									
L13_Act_S7	SwiGLU	13	None	None	0	0									
L13_FFN_W2_S7	FFN_W2	13	None	L13_W2_S7	5636096	5636096									
L13_FFN_allreduce	AllReduce	13	None	None	0	0									
L13_Add2	Add	13	None	None	0	0									
L14_LN1	LN	14	None	None	0	0									
L14_X	Identity	14	None	None	0	0									
L14_K_S0	K	14	0	L14_WK_S0	2097152	2097152									
L14_V_S0	V	14	0	L14_WV_S0	2097152	2097152									
L14_K_S1	K	14	1	L14_WK_S1	2097152	2097152									
L14_V_S1	V	14	1	L14_WV_S1	2097152	2097152									
L14_K_S2	K	14	2	L14_WK_S2	2097152	2097152									
L14_V_S2	V	14	2	L14_WV_S2	2097152	2097152									
L14_K_S3	K	14	3	L14_WK_S3	2097152	2097152									
L14_V_S3	V	14	3	L14_WV_S3	2097152	2097152									
L14_K_S4	K	14	4	L14_WK_S4	2097152	2097152									
L14_V_S4	V	14	4	L14_WV_S4	2097152	2097152									
L14_K_S5	K	14	5	L14_WK_S5	2097152	2097152									
L14_V_S5	V	14	5	L14_WV_S5	2097152	2097152									
L14_K_S6	K	14	6	L14_WK_S6	2097152	2097152									
L14_V_S6	V	14	6	L14_WV_S6	2097152	2097152									
L14_K_S7	K	14	7	L14_WK_S7	2097152	2097152									
L14_V_S7	V	14	7	L14_WV_S7	2097152	2097152									
L14_K_write_S0	K_write	14	0	None	0	0									
L14_V_write_S0	V_write	14	0	None	0	0									
L14_K_write_S1	K_write	14	1	None	0	0									
L14_V_write_S1	V_write	14	1	None	0	0									
L14_K_write_S2	K_write	14	2	None	0	0									
L14_V_write_S2	V_write	14	2	None	0	0									
L14_K_write_S3	K_write	14	3	None	0	0									
L14_V_write_S3	V_write	14	3	None	0	0									
L14_K_write_S4	K_write	14	4	None	0	0									
L14_V_write_S4	V_write	14	4	None	0	0									
L14_K_write_S5	K_write	14	5	None	0	0									
L14_V_write_S5	V_write	14	5	None	0	0									
L14_K_write_S6	K_write	14	6	None	0	0									
L14_V_write_S6	V_write	14	6	None	0	0									
L14_K_write_S7	K_write	14	7	None	0	0									
L14_V_write_S7	V_write	14	7	None	0	0									
L14_Q_S0	Q	14	0	L14_WQ_S0	2097152	2097152									
L14_QK_S0	QK	14	0	None	0	0									
L14_Softmax_S0	Softmax	14	0	None	0	0									
L14_SV_S0	SV	14	0	None	0	0									
L14_O_S0	O	14	0	L14_WO_S0	2097152	2097152									
L14_Q_S1	Q	14	1	L14_WQ_S1	2097152	2097152									
L14_QK_S1	QK	14	1	None	0	0									
L14_Softmax_S1	Softmax	14	1	None	0	0									
L14_SV_S1	SV	14	1	None	0	0									
L14_O_S1	O	14	1	L14_WO_S1	2097152	2097152									
L14_Q_S2	Q	14	2	L14_WQ_S2	2097152	2097152									
L14_QK_S2	QK	14	2	None	0	0									
L14_Softmax_S2	Softmax	14	2	None	0	0									
L14_SV_S2	SV	14	2	None	0	0									
L14_O_S2	O	14	2	L14_WO_S2	2097152	2097152									
L14_Q_S3	Q	14	3	L14_WQ_S3	2097152	2097152									
L14_QK_S3	QK	14	3	None	0	0									
L14_Softmax_S3	Softmax	14	3	None	0	0									
L14_SV_S3	SV	14	3	None	0	0									
L14_O_S3	O	14	3	L14_WO_S3	2097152	2097152									
L14_Q_S4	Q	14	4	L14_WQ_S4	2097152	2097152									
L14_QK_S4	QK	14	4	None	0	0									
L14_Softmax_S4	Softmax	14	4	None	0	0									
L14_SV_S4	SV	14	4	None	0	0									
L14_O_S4	O	14	4	L14_WO_S4	2097152	2097152									
L14_Q_S5	Q	14	5	L14_WQ_S5	2097152	2097152									
L14_QK_S5	QK	14	5	None	0	0									
L14_Softmax_S5	Softmax	14	5	None	0	0									
L14_SV_S5	SV	14	5	None	0	0									
L14_O_S5	O	14	5	L14_WO_S5	2097152	2097152									
L14_Q_S6	Q	14	6	L14_WQ_S6	2097152	2097152									
L14_QK_S6	QK	14	6	None	0	0									
L14_Softmax_S6	Softmax	14	6	None	0	0									
L14_SV_S6	SV	14	6	None	0	0									
L14_O_S6	O	14	6	L14_WO_S6	2097152	2097152									
L14_Q_S7	Q	14	7	L14_WQ_S7	2097152	2097152									
L14_QK_S7	QK	14	7	None	0	0									
L14_Softmax_S7	Softmax	14	7	None	0	0									
L14_SV_S7	SV	14	7	None	0	0									
L14_O_S7	O	14	7	L14_WO_S7	2097152	2097152									
L14_O_allreduce	AllReduce	14	None	None	0	0									
L14_Add1	Add	14	None	None	0	0									
L14_LN2	LN	14	None	None	0	0									
L14_FFN_W1_S0	FFN_W1	14	None	L14_W1_S0	5636096	5636096									
L14_FFN_W3_S0	FFN_W3	14	None	L14_W3_S0	5636096	5636096									
L14_Act_S0	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S0	FFN_W2	14	None	L14_W2_S0	5636096	5636096									
L14_FFN_W1_S1	FFN_W1	14	None	L14_W1_S1	5636096	5636096									
L14_FFN_W3_S1	FFN_W3	14	None	L14_W3_S1	5636096	5636096									
L14_Act_S1	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S1	FFN_W2	14	None	L14_W2_S1	5636096	5636096									
L14_FFN_W1_S2	FFN_W1	14	None	L14_W1_S2	5636096	5636096									
L14_FFN_W3_S2	FFN_W3	14	None	L14_W3_S2	5636096	5636096									
L14_Act_S2	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S2	FFN_W2	14	None	L14_W2_S2	5636096	5636096									
L14_FFN_W1_S3	FFN_W1	14	None	L14_W1_S3	5636096	5636096									
L14_FFN_W3_S3	FFN_W3	14	None	L14_W3_S3	5636096	5636096									
L14_Act_S3	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S3	FFN_W2	14	None	L14_W2_S3	5636096	5636096									
L14_FFN_W1_S4	FFN_W1	14	None	L14_W1_S4	5636096	5636096									
L14_FFN_W3_S4	FFN_W3	14	None	L14_W3_S4	5636096	5636096									
L14_Act_S4	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S4	FFN_W2	14	None	L14_W2_S4	5636096	5636096									
L14_FFN_W1_S5	FFN_W1	14	None	L14_W1_S5	5636096	5636096									
L14_FFN_W3_S5	FFN_W3	14	None	L14_W3_S5	5636096	5636096									
L14_Act_S5	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S5	FFN_W2	14	None	L14_W2_S5	5636096	5636096									
L14_FFN_W1_S6	FFN_W1	14	None	L14_W1_S6	5636096	5636096									
L14_FFN_W3_S6	FFN_W3	14	None	L14_W3_S6	5636096	5636096									
L14_Act_S6	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S6	FFN_W2	14	None	L14_W2_S6	5636096	5636096									
L14_FFN_W1_S7	FFN_W1	14	None	L14_W1_S7	5636096	5636096									
L14_FFN_W3_S7	FFN_W3	14	None	L14_W3_S7	5636096	5636096									
L14_Act_S7	SwiGLU	14	None	None	0	0									
L14_FFN_W2_S7	FFN_W2	14	None	L14_W2_S7	5636096	5636096									
L14_FFN_allreduce	AllReduce	14	None	None	0	0									
L14_Add2	Add	14	None	None	0	0									
L15_LN1	LN	15	None	None	0	0									
L15_X	Identity	15	None	None	0	0									
L15_K_S0	K	15	0	L15_WK_S0	2097152	2097152									
L15_V_S0	V	15	0	L15_WV_S0	2097152	2097152									
L15_K_S1	K	15	1	L15_WK_S1	2097152	2097152									
L15_V_S1	V	15	1	L15_WV_S1	2097152	2097152									
L15_K_S2	K	15	2	L15_WK_S2	2097152	2097152									
L15_V_S2	V	15	2	L15_WV_S2	2097152	2097152									
L15_K_S3	K	15	3	L15_WK_S3	2097152	2097152									
L15_V_S3	V	15	3	L15_WV_S3	2097152	2097152									
L15_K_S4	K	15	4	L15_WK_S4	2097152	2097152									
L15_V_S4	V	15	4	L15_WV_S4	2097152	2097152									
L15_K_S5	K	15	5	L15_WK_S5	2097152	2097152									
L15_V_S5	V	15	5	L15_WV_S5	2097152	2097152									
L15_K_S6	K	15	6	L15_WK_S6	2097152	2097152									
L15_V_S6	V	15	6	L15_WV_S6	2097152	2097152									
L15_K_S7	K	15	7	L15_WK_S7	2097152	2097152									
L15_V_S7	V	15	7	L15_WV_S7	2097152	2097152									
L15_K_write_S0	K_write	15	0	None	0	0									
L15_V_write_S0	V_write	15	0	None	0	0									
L15_K_write_S1	K_write	15	1	None	0	0									
L15_V_write_S1	V_write	15	1	None	0	0									
L15_K_write_S2	K_write	15	2	None	0	0									
L15_V_write_S2	V_write	15	2	None	0	0									
L15_K_write_S3	K_write	15	3	None	0	0									
L15_V_write_S3	V_write	15	3	None	0	0									
L15_K_write_S4	K_write	15	4	None	0	0									
L15_V_write_S4	V_write	15	4	None	0	0									
L15_K_write_S5	K_write	15	5	None	0	0									
L15_V_write_S5	V_write	15	5	None	0	0									
L15_K_write_S6	K_write	15	6	None	0	0									
L15_V_write_S6	V_write	15	6	None	0	0									
L15_K_write_S7	K_write	15	7	None	0	0									
L15_V_write_S7	V_write	15	7	None	0	0									
L15_Q_S0	Q	15	0	L15_WQ_S0	2097152	2097152									
L15_QK_S0	QK	15	0	None	0	0									
L15_Softmax_S0	Softmax	15	0	None	0	0									
L15_SV_S0	SV	15	0	None	0	0									
L15_O_S0	O	15	0	L15_WO_S0	2097152	2097152									
L15_Q_S1	Q	15	1	L15_WQ_S1	2097152	2097152									
L15_QK_S1	QK	15	1	None	0	0									
L15_Softmax_S1	Softmax	15	1	None	0	0									
L15_SV_S1	SV	15	1	None	0	0									
L15_O_S1	O	15	1	L15_WO_S1	2097152	2097152									
L15_Q_S2	Q	15	2	L15_WQ_S2	2097152	2097152									
L15_QK_S2	QK	15	2	None	0	0									
L15_Softmax_S2	Softmax	15	2	None	0	0									
L15_SV_S2	SV	15	2	None	0	0									
L15_O_S2	O	15	2	L15_WO_S2	2097152	2097152									
L15_Q_S3	Q	15	3	L15_WQ_S3	2097152	2097152									
L15_QK_S3	QK	15	3	None	0	0									
L15_Softmax_S3	Softmax	15	3	None	0	0									
L15_SV_S3	SV	15	3	None	0	0									
L15_O_S3	O	15	3	L15_WO_S3	2097152	2097152									
L15_Q_S4	Q	15	4	L15_WQ_S4	2097152	2097152									
L15_QK_S4	QK	15	4	None	0	0									
L15_Softmax_S4	Softmax	15	4	None	0	0									
L15_SV_S4	SV	15	4	None	0	0									
L15_O_S4	O	15	4	L15_WO_S4	2097152	2097152									
L15_Q_S5	Q	15	5	L15_WQ_S5	2097152	2097152									
L15_QK_S5	QK	15	5	None	0	0									
L15_Softmax_S5	Softmax	15	5	None	0	0									
L15_SV_S5	SV	15	5	None	0	0									
L15_O_S5	O	15	5	L15_WO_S5	2097152	2097152									
L15_Q_S6	Q	15	6	L15_WQ_S6	2097152	2097152									
L15_QK_S6	QK	15	6	None	0	0									
L15_Softmax_S6	Softmax	15	6	None	0	0									
L15_SV_S6	SV	15	6	None	0	0									
L15_O_S6	O	15	6	L15_WO_S6	2097152	2097152									
L15_Q_S7	Q	15	7	L15_WQ_S7	2097152	2097152									
L15_QK_S7	QK	15	7	None	0	0									
L15_Softmax_S7	Softmax	15	7	None	0	0									
L15_SV_S7	SV	15	7	None	0	0									
L15_O_S7	O	15	7	L15_WO_S7	2097152	2097152									
L15_O_allreduce	AllReduce	15	None	None	0	0									
L15_Add1	Add	15	None	None	0	0									
L15_LN2	LN	15	None	None	0	0									
L15_FFN_W1_S0	FFN_W1	15	None	L15_W1_S0	5636096	5636096									
L15_FFN_W3_S0	FFN_W3	15	None	L15_W3_S0	5636096	5636096									
L15_Act_S0	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S0	FFN_W2	15	None	L15_W2_S0	5636096	5636096									
L15_FFN_W1_S1	FFN_W1	15	None	L15_W1_S1	5636096	5636096									
L15_FFN_W3_S1	FFN_W3	15	None	L15_W3_S1	5636096	5636096									
L15_Act_S1	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S1	FFN_W2	15	None	L15_W2_S1	5636096	5636096									
L15_FFN_W1_S2	FFN_W1	15	None	L15_W1_S2	5636096	5636096									
L15_FFN_W3_S2	FFN_W3	15	None	L15_W3_S2	5636096	5636096									
L15_Act_S2	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S2	FFN_W2	15	None	L15_W2_S2	5636096	5636096									
L15_FFN_W1_S3	FFN_W1	15	None	L15_W1_S3	5636096	5636096									
L15_FFN_W3_S3	FFN_W3	15	None	L15_W3_S3	5636096	5636096									
L15_Act_S3	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S3	FFN_W2	15	None	L15_W2_S3	5636096	5636096									
L15_FFN_W1_S4	FFN_W1	15	None	L15_W1_S4	5636096	5636096									
L15_FFN_W3_S4	FFN_W3	15	None	L15_W3_S4	5636096	5636096									
L15_Act_S4	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S4	FFN_W2	15	None	L15_W2_S4	5636096	5636096									
L15_FFN_W1_S5	FFN_W1	15	None	L15_W1_S5	5636096	5636096									
L15_FFN_W3_S5	FFN_W3	15	None	L15_W3_S5	5636096	5636096									
L15_Act_S5	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S5	FFN_W2	15	None	L15_W2_S5	5636096	5636096									
L15_FFN_W1_S6	FFN_W1	15	None	L15_W1_S6	5636096	5636096									
L15_FFN_W3_S6	FFN_W3	15	None	L15_W3_S6	5636096	5636096									
L15_Act_S6	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S6	FFN_W2	15	None	L15_W2_S6	5636096	5636096									
L15_FFN_W1_S7	FFN_W1	15	None	L15_W1_S7	5636096	5636096									
L15_FFN_W3_S7	FFN_W3	15	None	L15_W3_S7	5636096	5636096									
L15_Act_S7	SwiGLU	15	None	None	0	0									
L15_FFN_W2_S7	FFN_W2	15	None	L15_W2_S7	5636096	5636096									
L15_FFN_allreduce	AllReduce	15	None	None	0	0									
L15_Add2	Add	15	None	None	0	0									
L16_LN1	LN	16	None	None	0	0									
L16_X	Identity	16	None	None	0	0									
L16_K_S0	K	16	0	L16_WK_S0	2097152	2097152									
L16_V_S0	V	16	0	L16_WV_S0	2097152	2097152									
L16_K_S1	K	16	1	L16_WK_S1	2097152	2097152									
L16_V_S1	V	16	1	L16_WV_S1	2097152	2097152									
L16_K_S2	K	16	2	L16_WK_S2	2097152	2097152									
L16_V_S2	V	16	2	L16_WV_S2	2097152	2097152									
L16_K_S3	K	16	3	L16_WK_S3	2097152	2097152									
L16_V_S3	V	16	3	L16_WV_S3	2097152	2097152									
L16_K_S4	K	16	4	L16_WK_S4	2097152	2097152									
L16_V_S4	V	16	4	L16_WV_S4	2097152	2097152									
L16_K_S5	K	16	5	L16_WK_S5	2097152	2097152									
L16_V_S5	V	16	5	L16_WV_S5	2097152	2097152									
L16_K_S6	K	16	6	L16_WK_S6	2097152	2097152									
L16_V_S6	V	16	6	L16_WV_S6	2097152	2097152									
L16_K_S7	K	16	7	L16_WK_S7	2097152	2097152									
L16_V_S7	V	16	7	L16_WV_S7	2097152	2097152									
L16_K_write_S0	K_write	16	0	None	0	0									
L16_V_write_S0	V_write	16	0	None	0	0									
L16_K_write_S1	K_write	16	1	None	0	0									
L16_V_write_S1	V_write	16	1	None	0	0									
L16_K_write_S2	K_write	16	2	None	0	0									
L16_V_write_S2	V_write	16	2	None	0	0									
L16_K_write_S3	K_write	16	3	None	0	0									
L16_V_write_S3	V_write	16	3	None	0	0									
L16_K_write_S4	K_write	16	4	None	0	0									
L16_V_write_S4	V_write	16	4	None	0	0									
L16_K_write_S5	K_write	16	5	None	0	0									
L16_V_write_S5	V_write	16	5	None	0	0									
L16_K_write_S6	K_write	16	6	None	0	0									
