instr,addr,pipe,call_count,cycles,running_time(us),detail
MOV_XD_XN,0x10d1135c,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107a58,XN:X3=0x107a58,"
SHL,0x10d11360,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x80,DATA_SRC:IMM,IMM:0x1,"
INSERT_XD,0x10d11364,SCALAR,1,1,0.000000,"XD:X9=0x107a5c,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x10d11338,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x4000,XN:X9=0,XM:X6=0x4000,"
ADD,0x10d11384,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0xc0,XN:X8=0x40,XM:X7=0x80,"
ZEROEXT,0x10d11388,SCALAR,1,1,0.000000,"dtype:U8,XD:X3=0x6,XN:X3=0x6,"
SHL,0x10d1138c,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x60,DATA_SRC:IMM,IMM:0x4,"
ADD,0x10d11394,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107a68,XN:X1=0x107a08,XM:X3=0x60,"
MOV_XD_XN,0x10d1139c,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107a68,XN:X1=0x107a68,"
SHL,0x10d113a0,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x100,DATA_SRC:IMM,IMM:0x2,"
INSERT_XD,0x10d113a4,SCALAR,1,1,0.000000,"XD:X3=0x107a6c,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x10d113cc,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x100,XN:X5=0,XM:X6=0x100,"
ADD_IMM,0x10d112fc,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x401f,XN:X6=0x4000,IMM:0x1f,"
MOV_XD_XN,0x10d112c0,SCALAR,1,1,0.000000,"dtype:S64,XD:X11=0x107a38,XN:X9=0x107a38,"
INSERT_XD,0x10d112c4,SCALAR,1,1,0.000000,"XD:X11=0x107a3c,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x10d112dc,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x20,XN:X10=0,XM:X7=0x20,"
ADD_IMM,0x10d112e8,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x4,XN:X2=0,IMM:0x4,"
MOV_XD_IMM,0x10d112ec,SCALAR,1,1,0.000000,"XD:X9=0xffe0,IMM:0xffe0,"
SHL,0x10d112f0,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x4000,DATA_SRC:IMM,IMM:0x2,"
MOVK,0x10d112f4,SCALAR,1,1,0.000000,"XD:X9=0xffffffe0,IMM:0xffff,UIMM:0x1,"
ZEROEXT,0x10d112f8,SCALAR,1,1,0.000000,"dtype:U8,XD:X7=0x4,XN:X7=0x4,"
ADD_IMM,0x10d113d0,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x7,XN:X2=0,IMM:0x7,"
MOVK,0x10d11300,SCALAR,1,1,0.000000,"XD:X9=0x7ffffffe0,IMM:0x7,UIMM:0x2,"
SHL,0x10d11304,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x40,DATA_SRC:IMM,IMM:0x4,"
AND,0x10d11308,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x4000,XN:X6=0x401f,XM:X9=0x7ffffffe0,"
ADD,0x10d1130c,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x107a48,XN:X1=0x107a08,XM:X7=0x40,"
MOV_XD_IMM,0x10d11314,SCALAR,1,1,0.000000,"XD:X10=0x1200,IMM:0x1200,"
MOV_XD_XN,0x10d11318,SCALAR,1,1,0.000000,"dtype:S64,XD:X11=0x107a48,XN:X7=0x107a48,"
MOVK,0x10d1131c,SCALAR,1,1,0.000000,"XD:X10=0xffff1200,IMM:0xffff,UIMM:0x1,"
INSERT_XD,0x10d11320,SCALAR,1,1,0.000000,"XD:X11=0x107a4c,IMM:0x1,POSITION:0x2,EXT:0,"
CMP,0x10d11508,SCALAR,1,1,0.000000,"dtype:S64,XN:X13=0x1,XM:X7=0x1,cond_op:EQ,"
SBITSET,0x10d110c8,SCALAR,1,1,0.000000,"dtype:B64,XD:X9=0x1,XN:X8=0,"
ADD,0x10d11490,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x107a28,XN:X3=0x107a28,XM:X4=0,"
CMP_IMM,0x10d1149c,SCALAR,1,1,0.000000,"dtype:S64,XN:X7=0xff,IMM:0xff,cond_op:EQ,"
ADD,0x10d114dc,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x107a28,XN:X3=0x107a28,XM:X4=0,"
ADD_IMM,0x10d114e4,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x1,XN:X7=0,IMM:0x1,"
MOV_XD_IMM,0x10d114f8,SCALAR,1,1,0.000000,"XD:X10=0,IMM:0,"
ZEROEXT,0x10d114fc,SCALAR,1,1,0.000000,"dtype:U8,XD:X11=0,XN:X12=0,"
ADD_IMM,0x10d11500,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x1,XN:X12=0,IMM:0x1,"
ZEROEXT,0x10d11504,SCALAR,1,1,0.000000,"dtype:U8,XD:X13=0x1,XN:X12=0x1,"
SHL,0x10d11480,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,DATA_SRC:IMM,IMM:0x4,"
SHL,0x10d11510,SCALAR,1,1,0.000000,"dtype:B64,XD:X11=0,DATA_SRC:IMM,IMM:0x4,"
MOV_XD_IMM,0x10d110c4,SCALAR,1,1,0.000000,"XD:X9=0,IMM:0,"
ADD,0x10d11520,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x107a58,XN:X9=0x107a58,XM:X11=0,"
CMP_IMM,0x10d1152c,SCALAR,1,1,0.000000,"dtype:S64,XN:X10=0xff,IMM:0xff,cond_op:NE,"
SFF,0x10d110c0,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0,XN:X0=0,"
SUB_IMM,0x10d110ac,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x1079d8,XN:X30=0x1080b0,IMM:0x6d8,"
SUB_IMM,0x10d11570,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SHR,0x10d11574,SCALAR,1,1,0.000000,"dtype:U64,XD:X10=0x20,DATA_SRC:IMM,IMM:0xf,"
SIGNEXT,0x10d110cc,SCALAR,1,1,0.000000,"dtype:S8,XD:X8=0,XN:X8=0,"
ZEROEXT,0x10d113dc,SCALAR,1,1,0.000000,"dtype:U8,XD:X2=0,XN:X4=0,"
ADD_IMM,0x10d113e0,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1,XN:X4=0,IMM:0x1,"
ZEROEXT,0x10d113e4,SCALAR,1,1,0.000000,"dtype:U8,XD:X5=0x1,XN:X4=0x1,"
CMP,0x10d113e8,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0x1,XM:X3=0x1,cond_op:EQ,"
SEL,0x10d113ec,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X0=0,XM:X4=0x1,"
SHL,0x10d113f0,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0,DATA_SRC:IMM,IMM:0x4,"
ADD,0x10d11400,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x107a08,XN:X1=0x107a08,XM:X2=0,"
CMP_IMM,0x10d1140c,SCALAR,1,1,0.000000,"dtype:S64,XN:X3=0xff,IMM:0xff,cond_op:EQ,"
ADD,0x10d112b8,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107a38,XN:X1=0x107a08,XM:X9=0x30,"
ADD,0x10d1144c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x107a08,XN:X1=0x107a08,XM:X2=0,"
ADD_IMM,0x10d11454,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1,XN:X3=0,IMM:0x1,"
MOV_XD_IMM,0x10d11468,SCALAR,1,1,0.000000,"XD:X7=0,IMM:0,"
ZEROEXT,0x10d1146c,SCALAR,1,1,0.000000,"dtype:U8,XD:X4=0,XN:X8=0,"
ADD_IMM,0x10d11470,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x1,XN:X8=0,IMM:0x1,"
ZEROEXT,0x10d11474,SCALAR,1,1,0.000000,"dtype:U8,XD:X9=0x1,XN:X8=0x1,"
CMP,0x10d11478,SCALAR,1,1,0.000000,"dtype:S64,XN:X9=0x1,XM:X5=0x1,cond_op:EQ,"
SEL,0x10d1147c,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0,XN:X7=0,XM:X8=0x1,"
SUB_IMM,0x10d11178,SCALAR,1,1,0.000000,"dtype:S64,XD:X15=0x107f6a,XN:X30=0x1080b0,IMM:0x146,"
SIGNEXT,0x10d11154,SCALAR,1,1,0.000000,"dtype:S8,XD:X8=0x2,XN:X10=0x2,"
SHR,0x10d11158,SCALAR,1,1,0.000000,"dtype:U64,XD:X9=0x20,DATA_SRC:IMM,IMM:0xf,"
MOV_XD_XN,0x10d1115c,SCALAR,1,1,0.000000,"dtype:S64,XD:X17=0x4f,XN:X6=0x4f,"
AND,0x10d11160,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x40,XN:X15=0x4f,XM:X3=0x1fff0,"
MOV_XD_IMM,0x10d11164,SCALAR,1,1,0.000000,"XD:X15=0xfff0,IMM:0xfff0,"
SHL,0x10d11168,SCALAR,1,1,0.000000,"dtype:B64,XD:X9=0x100000,DATA_SRC:IMM,IMM:0xf,"
SHR,0x10d1116c,SCALAR,1,1,0.000000,"dtype:U64,XD:X17=0x4,DATA_SRC:IMM,IMM:0x4,"
AND,0x10d11170,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0x40,XN:X12=0x4f,XM:X15=0xfff0,"
AND,0x10d11174,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x40,XN:X6=0x4f,XM:X15=0xfff0,"
MOVX8_XD_IMM,0x10d1114c,SCALAR,1,1,0.000000,"XD:X3=0x1fff0,IMM:0x3ffe,"
ADD_IMM,0x10d1117c,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x100000,XN:X9=0x100000,IMM:0,"
SFF,0x10d110e0,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x1,XN:X9=0x1,"
SUB_IMM,0x10d11180,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107928,XN:X30=0x1080b0,IMM:0x788,"
SUB_IMM,0x10d11188,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x107f6e,XN:X30=0x1080b0,IMM:0x142,"
SUB_IMM,0x10d111a4,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x107ee0,XN:X30=0x1080b0,IMM:0x1d0,"
SUB_IMM,0x10d111a8,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107f00,XN:X30=0x1080b0,IMM:0x1b0,"
SUB_IMM,0x10d111ac,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107f20,XN:X30=0x1080b0,IMM:0x190,"
SUB_IMM,0x10d111b0,SCALAR,1,1,0.000000,"dtype:S64,XD:X11=0x107f40,XN:X30=0x1080b0,IMM:0x170,"
SHR,0x10d11128,SCALAR,1,1,0.000000,"dtype:U64,XD:X13=0x4,DATA_SRC:IMM,IMM:0x4,"
SBITSET,0x10d110ec,SCALAR,1,1,0.000000,"dtype:B64,XD:X9=0x7,XN:X10=0x2,"
SUB_IMM,0x10d110f0,SCALAR,1,1,0.000000,"dtype:S64,XD:X13=0x107f60,XN:X30=0x1080b0,IMM:0x150,"
ZEROEXT,0x10d11110,SCALAR,1,1,0.000000,"dtype:U16,XD:X7=0x40,XN:X7=0x40,"
ZEROEXT,0x10d11114,SCALAR,1,1,0.000000,"dtype:U16,XD:X14=0x40,XN:X3=0x40,"
ADD_IMM,0x10d11118,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x4f,XN:X7=0x40,IMM:0xf,"
ADD_IMM,0x10d1111c,SCALAR,1,1,0.000000,"dtype:S64,XD:X15=0x4f,XN:X14=0x40,IMM:0xf,"
MOV_XD_XN,0x10d11120,SCALAR,1,1,0.000000,"dtype:S64,XD:X13=0x4f,XN:X12=0x4f,"
MOV_XD_XN,0x10d11124,SCALAR,1,1,0.000000,"dtype:S64,XD:X16=0x4f,XN:X15=0x4f,"
SUB_IMM,0x10d111b4,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x107f74,XN:X30=0x1080b0,IMM:0x13c,"
SHR,0x10d1112c,SCALAR,1,1,0.000000,"dtype:U64,XD:X16=0x4,DATA_SRC:IMM,IMM:0x4,"
SFF,0x10d110e8,SCALAR,1,1,0.000000,"dtype:B64,XD:X10=0x2,XN:X9=0x3,"
SUB_IMM,0x10d11134,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107f66,XN:X30=0x1080b0,IMM:0x14a,"
SIGNEXT,0x10d11138,SCALAR,1,1,0.000000,"dtype:S8,XD:X8=0x1,XN:X8=0x1,"
ZEROEXT,0x10d1113c,SCALAR,1,1,0.000000,"dtype:U16,XD:X6=0x40,XN:X6=0x40,"
SUB_IMM,0x10d11140,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SBITSET,0x10d110e4,SCALAR,1,1,0.000000,"dtype:B64,XD:X9=0x3,XN:X8=0x1,"
ADD_IMM,0x10d11144,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x4f,XN:X6=0x40,IMM:0xf,"
ADD_IMM,0x10d1127c,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x3f,XN:X13=0x20,IMM:0x1f,"
MOV_XD_XN,0x10d1123c,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x107a18,XN:X10=0x107a18,"
MOVK,0x10d11240,SCALAR,1,1,0.000000,"XD:X4=0xffff0300,IMM:0xffff,UIMM:0x1,"
INSERT_XD,0x10d11244,SCALAR,1,1,0.000000,"XD:X12=0x107a1c,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x10d11248,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x20,XN:X9=0,XM:X8=0x20,"
ADD,0x10d11260,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x20,XN:X11=0,XM:X8=0x20,"
ADD_IMM,0x10d1126c,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x2,XN:X2=0,IMM:0x2,"
ZEROEXT,0x10d11270,SCALAR,1,1,0.000000,"dtype:U8,XD:X8=0x2,XN:X8=0x2,"
SHL,0x10d11274,SCALAR,1,1,0.000000,"dtype:B64,XD:X13=0x20,DATA_SRC:IMM,IMM:0x1,"
SHL,0x10d11278,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x20,DATA_SRC:IMM,IMM:0x4,"
MOV_XD_IMM,0x10d11238,SCALAR,1,1,0.000000,"XD:X4=0x300,IMM:0x300,"
ADD,0x10d11280,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x107a28,XN:X1=0x107a08,XM:X8=0x20,"
AND,0x10d11284,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x20,XN:X10=0x3f,XM:X7=0xfffffe0,"
MOV_XD_XN,0x10d11288,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107a28,XN:X8=0x107a28,"
INSERT_XD,0x10d1128c,SCALAR,1,1,0.000000,"XD:X10=0x107a2c,IMM:0x1,POSITION:0x2,EXT:0,"
ADD,0x10d112a8,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x40,XN:X9=0x20,XM:X7=0x20,"
ADD_IMM,0x10d112ac,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x3,XN:X2=0,IMM:0x3,"
ZEROEXT,0x10d112b0,SCALAR,1,1,0.000000,"dtype:U8,XD:X9=0x3,XN:X9=0x3,"
SHL,0x10d112b4,SCALAR,1,1,0.000000,"dtype:B64,XD:X9=0x30,DATA_SRC:IMM,IMM:0x4,"
ADD,0x10d111f4,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x107a08,XN:X1=0x107a08,XM:X4=0,"
SHL,0x10d111d0,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0x20,DATA_SRC:IMM,IMM:0x1,"
MOV_XD_IMM,0x10d111d8,SCALAR,1,1,0.000000,"XD:X7=0xffe0,IMM:0xffe0,"
ADD_IMM,0x10d111dc,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x3f,XN:X12=0x20,IMM:0x1f,"
MOVK,0x10d111e0,SCALAR,1,1,0.000000,"XD:X7=0xfffffe0,IMM:0xfff,UIMM:0x1,"
AND,0x10d111e4,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x20,XN:X1=0x3f,XM:X7=0xfffffe0,"
MOV_XD_XN,0x10d111e8,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0,XN:X2=0,"
SUB_IMM,0x10d111ec,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107a08,XN:X30=0x1080b0,IMM:0x6a8,"
SHL,0x10d111f0,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,DATA_SRC:IMM,IMM:0x4,"
SEL,0x10d1150c,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0,XN:X10=0,XM:X12=0x1,"
MOV_XD_IMM,0x10d111fc,SCALAR,1,1,0.000000,"XD:X5=0x100,IMM:0x100,"
MOV_XD_XN,0x10d11200,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107a08,XN:X4=0x107a08,"
MOVK,0x10d11204,SCALAR,1,1,0.000000,"XD:X5=0xffff0100,IMM:0xffff,UIMM:0x1,"
INSERT_XD,0x10d11208,SCALAR,1,1,0.000000,"XD:X10=0x107a0c,IMM:0x1,POSITION:0x2,EXT:0,"
ADD_IMM,0x10d11224,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1,XN:X2=0,IMM:0x1,"
ZEROEXT,0x10d11228,SCALAR,1,1,0.000000,"dtype:U8,XD:X4=0x1,XN:X4=0x1,"
SHL,0x10d1122c,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x10,DATA_SRC:IMM,IMM:0x4,"
ADD,0x10d11230,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107a18,XN:X1=0x107a08,XM:X4=0x10,"
SIGNEXT,0x10d11868,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0,XN:X4=0,"
SHR,0x10d11810,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0xf,"
SHL,0x10d11814,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x100000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x10d1181c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x100000,XN:X1=0x100000,IMM:0,"
ADD_IMM,0x10d11828,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1,XN:X4=0,IMM:0x1,"
MOV_XD_IMM,0x10d11044,SCALAR,1,1,0.000000,"XD:X8=0,IMM:0,"
SFF,0x10d11834,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X2=0,"
SBITSET,0x10d11838,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x1,XN:X4=0,"
SFF,0x10d1184c,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0,XN:X3=0,"
SBITSET,0x10d11850,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x1,XN:X5=0,"
SUB_IMM,0x10d1180c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SUB_IMM,0x10d1186c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0,XN:X0=0x1,IMM:0x1,"
SUB_IMM,0x10d11874,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X2=0x1,IMM:0x1,"
MOV_XD_SPR,0x10d11040,SCALAR,1,1,0.000000,"XD:X0=0,SPR:CTRL,"
ADD_IMM,0x10d1102c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x10537e24,XN:X0=0x10537e00,IMM:0x24,"
MOV_XD_SPR,0x10d11028,SCALAR,1,1,0.000000,"XD:X0=0x10537e00,SPR:PARA_BASE,"
SIGNEXT,0x10d11888,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0,XN:X5=0,"
CMP_IMM,0x10d1188c,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0x1,IMM:0xff,cond_op:EQ,"
ADD_IMM,0x10d11024,SCALAR,1,1,0.000000,"dtype:S64,XD:X30=0x1080b0,XN:X29=0x107f80,IMM:0x130,"
SHL,0x10d117c0,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x40000,DATA_SRC:IMM,IMM:0x10,"
MOVX8_XD_IMM,0x10d11054,SCALAR,1,1,0.000000,"XD:X8=0x7ff80,IMM:0xfff0,"
ADD,0x10d11748,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x107a18,XN:X3=0x107a18,XM:X4=0,"
CMP_IMM,0x10d11754,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0xff,IMM:0xff,cond_op:EQ,"
MOV_XD_IMM,0x10d11050,SCALAR,1,1,0.000000,"XD:X0=0,IMM:0,"
ADD,0x10d11798,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107a18,XN:X3=0x107a18,XM:X4=0,"
ADD_IMM,0x10d1179c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1,XN:X6=0,IMM:0x1,"
CMP_IMM,0x10d117a0,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0x40,IMM:0,cond_op:EQ,"
ADD_IMM,0x10d117ac,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x4f,XN:X5=0x40,IMM:0xf,"
ZEROEXT,0x10d117bc,SCALAR,1,1,0.000000,"dtype:U8,XD:X8=0x4,XN:X5=0x4,"
MOV_XD_IMM,0x10d1101c,SCALAR,1,1,0.000000,"XD:X17=0x8000,IMM:0x8000,"
SHL,0x10d117c4,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x4000000,DATA_SRC:IMM,IMM:0x18,"
SHR,0x10d117c8,SCALAR,1,1,0.000000,"dtype:U64,XD:X7=0x4,DATA_SRC:IMM,IMM:0x4,"
OR,0x10d117cc,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x4040000,XN:X8=0x40000,XM:X6=0x4000000,"
MOV_XD_IMM,0x10d117d0,SCALAR,1,1,0.000000,"XD:X8=0x1,IMM:0x1,"
SHL,0x10d117d4,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x80,DATA_SRC:IMM,IMM:0x5,"
MAX,0x10d117d8,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x4,XN:X7=0x4,XM:X8=0x1,"
MOV_XD_IMM,0x10d117dc,SCALAR,1,1,0.000000,"XD:X8=0,IMM:0,"
INSERT_XD_XN,0x10d11048,SCALAR,1,1,0.000000,"XD:X0=0,XN:X8=0,IMM:0x6,UIMM:0x2,"
MOV_XD_IMM,0x10d11978,SCALAR,1,1,0.000000,"XD:X8=0,IMM:0,"
CMP_IMM,0x10d1194c,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0x4,IMM:0,cond_op:EQ,"
MOV_XD_XN,0x10d11960,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x4,XN:X5=0x4,"
MOV_XD_SPR,0x10d11008,SCALAR,1,1,0.000000,"XD:X15=0,SPR:SYS_VA_BASE,"
ZEROEXT,0x10d11964,SCALAR,1,1,0.000000,"dtype:U8,XD:X7=0x4,XN:X4=0x4,"
SHL,0x10d11968,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x40000,DATA_SRC:IMM,IMM:0x10,"
MOV_XD_IMM,0x10d11000,SCALAR,1,1,0.000000,"XD:X29=0x7f80,IMM:0x7f80,"
SHL,0x10d1196c,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x4000000,DATA_SRC:IMM,IMM:0x18,"
SHL,0x10d11970,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x80,DATA_SRC:IMM,IMM:0x5,"
OR,0x10d11974,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x4040000,XN:X7=0x40000,XM:X8=0x4000000,"
ADD_IMM,0x10d11948,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1,XN:X6=0,IMM:0x1,"
ADD_IMM,0x10d119e4,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1,XN:X4=0,IMM:0x1,"
SUB_IMM,0x10d119a8,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SHR,0x10d119ac,SCALAR,1,1,0.000000,"dtype:U64,XD:X2=0x20,DATA_SRC:IMM,IMM:0xf,"
SHL,0x10d119b0,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x100000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x10d119b4,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x100000,XN:X2=0x100000,IMM:0,"
SFF,0x10d119c0,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x1,XN:X5=0x1,"
SBITSET,0x10d119c4,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x3,XN:X6=0x1,"
SUB_IMM,0x10d119e0,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0,XN:X0=0x1,IMM:0x1,"
ZEROEXT,0x10d118d8,SCALAR,1,1,0.000000,"dtype:U8,XD:X7=0x1,XN:X6=0x1,"
AND,0x10d11018,SCALAR,1,1,0.000000,"dtype:B64,XD:X15=0,XN:X15=0,XM:X16=0x7fff,"
SIGNEXT,0x10d118a0,SCALAR,1,1,0.000000,"dtype:S8,XD:X2=0x1,XN:X2=0x1,"
SIGNEXT,0x10d118a8,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x1,XN:X3=0x1,"
MOV_XD_IMM,0x10d11014,SCALAR,1,1,0.000000,"XD:X16=0x7fff,IMM:0x7fff,"
SBITSET,0x10d118b0,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x4,XN:X3=0x1,"
MOV_XD_IMM,0x10d118cc,SCALAR,1,1,0.000000,"XD:X5=0,IMM:0,"
ZEROEXT,0x10d118d0,SCALAR,1,1,0.000000,"dtype:U8,XD:X4=0,XN:X6=0,"
ADD_IMM,0x10d118d4,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1,XN:X6=0,IMM:0x1,"
SUB_IMM,0x10d110a8,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x1079b8,XN:X30=0x1080b0,IMM:0x6f8,"
CMP,0x10d118dc,SCALAR,1,1,0.000000,"dtype:S64,XN:X7=0x1,XM:X1=0x1,cond_op:EQ,"
SEL,0x10d118e0,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0,XN:X5=0,XM:X6=0x1,"
SHL,0x10d118e4,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,DATA_SRC:IMM,IMM:0x4,"
MOV_XD_SPR,0x10d11010,SCALAR,1,1,0.000000,"XD:X15=0,SPR:COREID,"
ADD,0x10d118f4,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107a38,XN:X3=0x107a38,XM:X4=0,"
CMP_IMM,0x10d11900,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0xff,IMM:0xff,cond_op:EQ,"
ADD,0x10d1100c,SCALAR,1,1,0.000000,"dtype:S64,XD:X29=0x107f80,XN:X29=0x107f80,XM:X15=0,"
